,tickets_id,drawing_id,line_id,bet_type,numbers,numbers_list
19720,5ef8d6847c61e1002c1eddce,polishMiniLotto_3892,4.0,NORMAL,"11,12,22,24,27","['11', '12', '22', '24', '27']"
19721,5ef8d6847c61e1002c1eddce,polishMiniLotto_3892,5.0,NORMAL,"8,17,33,34,37","['8', '17', '33', '34', '37']"
19722,5ef8d6847c61e1002c1eddce,polishMiniLotto_3892,6.0,NORMAL,"18,19,30,39,40","['18', '19', '30', '39', '40']"
19723,5ef8d6847c61e1002c1eddce,polishMiniLotto_3892,7.0,NORMAL,"13,25,35,36,42","['13', '25', '35', '36', '42']"
19724,5ef8d6847c61e1002c1eddce,polishMiniLotto_3892,8.0,NORMAL,"23,33,36,39,41","['23', '33', '36', '39', '41']"
19725,5ef8d68a68f302002cde7b02,polishMiniLotto_3892,1.0,NORMAL,"3,13,19,27,33","['3', '13', '19', '27', '33']"
19726,5ef8d68a68f302002cde7b02,polishMiniLotto_3892,2.0,NORMAL,"4,18,34,41,42","['4', '18', '34', '41', '42']"
19727,5ef8d697c5d9eb002705ee22,polishMiniLotto_3892,1.0,NORMAL,"3,15,25,28,29","['3', '15', '25', '28', '29']"
19728,5ef8d698a42719002d710a75,polishMiniLotto_3892,1.0,NORMAL,"6,10,18,40,42","['6', '10', '18', '40', '42']"
19729,5ef8d6b07c61e1002c1ede0a,polishMiniLotto_3892,1.0,NORMAL,"1,6,13,18,42","['1', '6', '13', '18', '42']"
19730,5ef8d6b07c61e1002c1ede0a,polishMiniLotto_3892,2.0,NORMAL,"1,3,16,20,38","['1', '3', '16', '20', '38']"
19731,5ef8d6b07c61e1002c1ede0a,polishMiniLotto_3892,3.0,NORMAL,"7,14,19,25,34","['7', '14', '19', '25', '34']"
19732,5ef8d6b07c61e1002c1ede0a,polishMiniLotto_3892,4.0,NORMAL,"7,20,27,30,39","['7', '20', '27', '30', '39']"
19733,5ef8d6b07c61e1002c1ede0a,polishMiniLotto_3892,5.0,NORMAL,"3,11,29,34,42","['3', '11', '29', '34', '42']"
19734,5ef8d6bd1aa8bb002cc1c4c3,polishMiniLotto_3892,1.0,NORMAL,"16,19,26,27,41","['16', '19', '26', '27', '41']"
19735,5ef8d6bd1aa8bb002cc1c4c3,polishMiniLotto_3892,2.0,NORMAL,"11,13,14,24,27","['11', '13', '14', '24', '27']"
19736,5ef8d6bd1aa8bb002cc1c4c3,polishMiniLotto_3892,3.0,NORMAL,"4,13,14,15,18","['4', '13', '14', '15', '18']"
19737,5ef8d6bd1aa8bb002cc1c4c3,polishMiniLotto_3892,4.0,NORMAL,"3,20,31,36,38","['3', '20', '31', '36', '38']"
19738,5ef8d6bd1aa8bb002cc1c4c3,polishMiniLotto_3892,5.0,NORMAL,"2,4,7,21,34","['2', '4', '7', '21', '34']"
19739,5ef8d6bd1aa8bb002cc1c4c3,polishMiniLotto_3892,6.0,NORMAL,"6,8,18,38,39","['6', '8', '18', '38', '39']"
19740,5ef8d6bd1aa8bb002cc1c4c3,polishMiniLotto_3892,7.0,NORMAL,"3,7,13,14,38","['3', '7', '13', '14', '38']"
19741,5ef8d6bd1aa8bb002cc1c4c3,polishMiniLotto_3892,8.0,NORMAL,"3,25,30,33,35","['3', '25', '30', '33', '35']"
19742,5ef8d6bd1aa8bb002cc1c4c3,polishMiniLotto_3892,9.0,NORMAL,"2,5,11,15,21","['2', '5', '11', '15', '21']"
19743,5ef8d6bd1aa8bb002cc1c4c3,polishMiniLotto_3892,10.0,NORMAL,"5,12,14,27,42","['5', '12', '14', '27', '42']"
19744,5ef8d6bd1aa8bb002cc1c4c3,polishMiniLotto_3892,11.0,NORMAL,"5,14,15,20,25","['5', '14', '15', '20', '25']"
19745,5ef8d6bd1aa8bb002cc1c4c3,polishMiniLotto_3892,12.0,NORMAL,"12,13,23,29,39","['12', '13', '23', '29', '39']"
19746,5ef8d6bf1aa8bb002cc1c4c9,polishMiniLotto_3892,1.0,NORMAL,"10,21,22,26,42","['10', '21', '22', '26', '42']"
19747,5ef8d6bf1aa8bb002cc1c4c9,polishMiniLotto_3892,2.0,NORMAL,"4,16,28,36,38","['4', '16', '28', '36', '38']"
19748,5ef8d6bf1aa8bb002cc1c4c9,polishMiniLotto_3892,3.0,NORMAL,"2,5,27,35,37","['2', '5', '27', '35', '37']"
19749,5ef8d6bf1aa8bb002cc1c4c9,polishMiniLotto_3892,4.0,NORMAL,"6,26,29,37,38","['6', '26', '29', '37', '38']"
19750,5ef8d6bf1aa8bb002cc1c4c9,polishMiniLotto_3892,5.0,NORMAL,"3,11,28,36,42","['3', '11', '28', '36', '42']"
19751,5ef8d6bf1aa8bb002cc1c4c9,polishMiniLotto_3892,6.0,NORMAL,"25,26,37,39,40","['25', '26', '37', '39', '40']"
19752,5ef8d6bf1aa8bb002cc1c4c9,polishMiniLotto_3892,7.0,NORMAL,"9,22,27,32,41","['9', '22', '27', '32', '41']"
19753,5ef8d6d6b0deeb00273574fb,polishMiniLotto_3892,1.0,NORMAL,"7,10,12,31,38","['7', '10', '12', '31', '38']"
19754,5ef8d6d6b0deeb00273574fb,polishMiniLotto_3892,2.0,NORMAL,"2,8,11,18,32","['2', '8', '11', '18', '32']"
19755,5ef8d6d8163c150027370ccb,polishMiniLotto_3892,1.0,NORMAL,"14,16,26,30,38","['14', '16', '26', '30', '38']"
19756,5ef8d6d8163c150027370ccb,polishMiniLotto_3892,2.0,NORMAL,"7,17,26,32,33","['7', '17', '26', '32', '33']"
19757,5ef8d6ddb546c5002c367463,polishMiniLotto_3892,5.0,NORMAL,"5,11,34,35,40","['5', '11', '34', '35', '40']"
19758,5ef8d6ddbc5fd30028bfebcc,polishMiniLotto_3892,1.0,NORMAL,"8,20,24,29,38","['8', '20', '24', '29', '38']"
19759,5ef8d70cc5d9eb002705ee39,polishMiniLotto_3892,1.0,NORMAL,"14,20,25,30,39","['14', '20', '25', '30', '39']"
19760,5ef8d719163c150027370ccf,polishMiniLotto_3892,1.0,NORMAL,"5,6,8,38,41","['5', '6', '8', '38', '41']"
19761,5ef8d719163c150027370ccf,polishMiniLotto_3892,2.0,NORMAL,"4,15,18,21,25","['4', '15', '18', '21', '25']"
19762,5ef8d719163c150027370ccf,polishMiniLotto_3892,3.0,NORMAL,"8,12,18,25,37","['8', '12', '18', '25', '37']"
19763,5ef8d719163c150027370ccf,polishMiniLotto_3892,4.0,NORMAL,"13,18,19,27,38","['13', '18', '19', '27', '38']"
19764,5ef8d719163c150027370ccf,polishMiniLotto_3892,5.0,NORMAL,"13,23,25,29,40","['13', '23', '25', '29', '40']"
19765,5ef8d719163c150027370ccf,polishMiniLotto_3892,6.0,NORMAL,"6,16,18,25,37","['6', '16', '18', '25', '37']"
19766,5ef8d719163c150027370ccf,polishMiniLotto_3892,7.0,NORMAL,"13,15,20,23,37","['13', '15', '20', '23', '37']"
19767,5ef8d719163c150027370ccf,polishMiniLotto_3892,8.0,NORMAL,"13,15,17,24,28","['13', '15', '17', '24', '28']"
19768,5ef8d7297c61e1002c1edf03,polishMiniLotto_3892,1.0,NORMAL,"5,16,19,24,36","['5', '16', '19', '24', '36']"
19769,5ef8d7297c61e1002c1edf03,polishMiniLotto_3892,2.0,NORMAL,"7,20,24,26,33","['7', '20', '24', '26', '33']"
19770,5ef8d72c1a6404002dfaab5b,polishMiniLotto_3892,1.0,NORMAL,"5,8,16,41,42","['5', '8', '16', '41', '42']"
19771,5ef8d72c1a6404002dfaab5b,polishMiniLotto_3892,2.0,NORMAL,"16,23,25,31,32","['16', '23', '25', '31', '32']"
19772,5ef8d73531e0e4002c74e477,polishMiniLotto_3892,1.0,NORMAL,"4,15,18,21,25","['4', '15', '18', '21', '25']"
19773,5ef8d73531e0e4002c74e477,polishMiniLotto_3892,2.0,NORMAL,"23,27,30,37,38","['23', '27', '30', '37', '38']"
19774,5ef8d73531e0e4002c74e477,polishMiniLotto_3892,3.0,NORMAL,"4,18,34,41,42","['4', '18', '34', '41', '42']"
19775,5ef8d73531e0e4002c74e477,polishMiniLotto_3892,4.0,NORMAL,"10,13,19,35,41","['10', '13', '19', '35', '41']"
19776,5ef8d73531e0e4002c74e477,polishMiniLotto_3892,5.0,NORMAL,"8,17,23,26,28","['8', '17', '23', '26', '28']"
19777,5ef8d73531e0e4002c74e477,polishMiniLotto_3892,6.0,NORMAL,"1,5,10,32,39","['1', '5', '10', '32', '39']"
19778,5ef8d73531e0e4002c74e477,polishMiniLotto_3892,7.0,NORMAL,"12,18,34,38,40","['12', '18', '34', '38', '40']"
19779,5ef8d73531e0e4002c74e477,polishMiniLotto_3892,8.0,NORMAL,"1,8,11,20,26","['1', '8', '11', '20', '26']"
19780,5ef8d73531e0e4002c74e477,polishMiniLotto_3892,9.0,NORMAL,"8,9,12,29,35","['8', '9', '12', '29', '35']"
19781,5ef8d73531e0e4002c74e477,polishMiniLotto_3892,10.0,NORMAL,"5,6,19,33,37","['5', '6', '19', '33', '37']"
19782,5ef8d73531e0e4002c74e477,polishMiniLotto_3892,11.0,NORMAL,"2,8,11,18,32","['2', '8', '11', '18', '32']"
19783,5ef8d73531e0e4002c74e477,polishMiniLotto_3892,12.0,NORMAL,"2,16,20,22,41","['2', '16', '20', '22', '41']"
19784,5ef8d743163c150027370cdc,polishMiniLotto_3892,1.0,NORMAL,"4,19,20,24,26","['4', '19', '20', '24', '26']"
19785,5ef8d749867202002cd4b597,polishMiniLotto_3892,1.0,NORMAL,"13,23,25,29,40","['13', '23', '25', '29', '40']"
19786,5ef8d749867202002cd4b597,polishMiniLotto_3892,2.0,NORMAL,"2,4,5,8,25","['2', '4', '5', '8', '25']"
19787,5ef8d749867202002cd4b597,polishMiniLotto_3892,3.0,NORMAL,"1,2,19,38,42","['1', '2', '19', '38', '42']"
19788,5ef8d749867202002cd4b597,polishMiniLotto_3892,4.0,NORMAL,"8,12,13,24,38","['8', '12', '13', '24', '38']"
19789,5ef8d749867202002cd4b597,polishMiniLotto_3892,5.0,NORMAL,"3,6,13,33,38","['3', '6', '13', '33', '38']"
19790,5ef8d749867202002cd4b597,polishMiniLotto_3892,6.0,NORMAL,"2,6,9,10,21","['2', '6', '9', '10', '21']"
19791,5ef8d749867202002cd4b597,polishMiniLotto_3892,7.0,NORMAL,"6,26,29,37,38","['6', '26', '29', '37', '38']"
19792,5ef8d749867202002cd4b597,polishMiniLotto_3892,8.0,NORMAL,"7,17,26,32,33","['7', '17', '26', '32', '33']"
19793,5ef8d749867202002cd4b597,polishMiniLotto_3892,9.0,NORMAL,"29,33,39,41,42","['29', '33', '39', '41', '42']"
19794,5ef8d749867202002cd4b597,polishMiniLotto_3892,10.0,NORMAL,"6,8,14,16,40","['6', '8', '14', '16', '40']"
19795,5ef8d749867202002cd4b597,polishMiniLotto_3892,11.0,NORMAL,"1,8,14,18,31","['1', '8', '14', '18', '31']"
19796,5ef8d749867202002cd4b597,polishMiniLotto_3892,12.0,NORMAL,"17,21,34,36,37","['17', '21', '34', '36', '37']"
19797,5ef8d74e28be7f002ce1e6ee,polishMiniLotto_3892,1.0,NORMAL,"5,19,23,29,36","['5', '19', '23', '29', '36']"
19798,5ef8d75bff8c96002c8a6139,polishMiniLotto_3892,1.0,NORMAL,"3,11,22,27,37","['3', '11', '22', '27', '37']"
19799,5ef8d75bff8c96002c8a6139,polishMiniLotto_3892,2.0,NORMAL,"1,3,25,36,40","['1', '3', '25', '36', '40']"
19800,5ef8d75bff8c96002c8a6139,polishMiniLotto_3892,3.0,NORMAL,"4,9,12,13,22","['4', '9', '12', '13', '22']"
19801,5ef8d75bff8c96002c8a6139,polishMiniLotto_3892,4.0,NORMAL,"9,11,22,25,38","['9', '11', '22', '25', '38']"
19802,5ef8d75bff8c96002c8a6139,polishMiniLotto_3892,5.0,NORMAL,"17,19,27,31,35","['17', '19', '27', '31', '35']"
19803,5ef8d75bff8c96002c8a6139,polishMiniLotto_3892,6.0,NORMAL,"2,13,24,38,40","['2', '13', '24', '38', '40']"
19804,5ef8d75bff8c96002c8a6139,polishMiniLotto_3892,7.0,NORMAL,"7,14,18,30,34","['7', '14', '18', '30', '34']"
19805,5ef8d75bff8c96002c8a6139,polishMiniLotto_3892,8.0,NORMAL,"5,23,24,34,35","['5', '23', '24', '34', '35']"
19806,5ef8d75bff8c96002c8a6139,polishMiniLotto_3892,9.0,NORMAL,"8,10,23,24,37","['8', '10', '23', '24', '37']"
19807,5ef8d75bff8c96002c8a6139,polishMiniLotto_3892,10.0,NORMAL,"3,13,19,27,33","['3', '13', '19', '27', '33']"
19808,5ef8d75d1aa8bb002cc1c571,polishMiniLotto_3892,1.0,NORMAL,"13,18,19,27,38","['13', '18', '19', '27', '38']"
19809,5ef8d75d1aa8bb002cc1c571,polishMiniLotto_3892,2.0,NORMAL,"11,12,22,24,27","['11', '12', '22', '24', '27']"
19810,5ef8d75d1aa8bb002cc1c571,polishMiniLotto_3892,3.0,NORMAL,"8,17,33,34,37","['8', '17', '33', '34', '37']"
19811,5ef8d75d1aa8bb002cc1c571,polishMiniLotto_3892,4.0,NORMAL,"11,19,32,34,42","['11', '19', '32', '34', '42']"
19812,5ef8d75d1aa8bb002cc1c571,polishMiniLotto_3892,5.0,NORMAL,"3,11,28,36,42","['3', '11', '28', '36', '42']"
19813,5ef8d75d1aa8bb002cc1c571,polishMiniLotto_3892,6.0,NORMAL,"2,5,27,35,37","['2', '5', '27', '35', '37']"
19814,5ef8d75d1aa8bb002cc1c571,polishMiniLotto_3892,7.0,NORMAL,"3,8,14,17,33","['3', '8', '14', '17', '33']"
19815,5ef8d75d1aa8bb002cc1c571,polishMiniLotto_3892,8.0,NORMAL,"2,4,9,19,22","['2', '4', '9', '19', '22']"
19816,5ef8d75d1aa8bb002cc1c571,polishMiniLotto_3892,9.0,NORMAL,"5,13,18,30,40","['5', '13', '18', '30', '40']"
19817,5ef8d75d1aa8bb002cc1c571,polishMiniLotto_3892,10.0,NORMAL,"12,20,22,29,31","['12', '20', '22', '29', '31']"
19818,5ef8d769c5d9eb002705ee49,polishMiniLotto_3892,1.0,NORMAL,"15,16,30,31,32","['15', '16', '30', '31', '32']"
19819,5ef8d769c5d9eb002705ee49,polishMiniLotto_3892,2.0,NORMAL,"22,24,31,40,41","['22', '24', '31', '40', '41']"
19820,5ef8d769c5d9eb002705ee49,polishMiniLotto_3892,3.0,NORMAL,"4,18,23,28,32","['4', '18', '23', '28', '32']"
19821,5ef8d769c5d9eb002705ee49,polishMiniLotto_3892,4.0,NORMAL,"16,21,33,37,40","['16', '21', '33', '37', '40']"
19822,5ef8d769c5d9eb002705ee49,polishMiniLotto_3892,5.0,NORMAL,"24,27,28,30,42","['24', '27', '28', '30', '42']"
19823,5ef8d769c5d9eb002705ee49,polishMiniLotto_3892,6.0,NORMAL,"17,24,25,32,33","['17', '24', '25', '32', '33']"
19824,5ef8d769c5d9eb002705ee49,polishMiniLotto_3892,7.0,NORMAL,"1,4,26,32,36","['1', '4', '26', '32', '36']"
19825,5ef8d769c5d9eb002705ee49,polishMiniLotto_3892,8.0,NORMAL,"1,2,4,7,34","['1', '2', '4', '7', '34']"
19826,5ef8d76dbc5fd30028bfebdb,polishMiniLotto_3892,1.0,NORMAL,"3,4,5,32,39","['3', '4', '5', '32', '39']"
19827,5ef8d76e1aa8bb002cc1c599,polishMiniLotto_3892,1.0,NORMAL,"7,13,18,29,33","['7', '13', '18', '29', '33']"
19828,5ef8d77d1a6404002dfaab92,polishMiniLotto_3892,1.0,NORMAL,"2,19,20,30,35","['2', '19', '20', '30', '35']"
19829,5ef8d77d1a6404002dfaab92,polishMiniLotto_3892,2.0,NORMAL,"1,13,31,38,41","['1', '13', '31', '38', '41']"
19830,5ef8d77d1a6404002dfaab92,polishMiniLotto_3892,3.0,NORMAL,"7,9,23,29,37","['7', '9', '23', '29', '37']"
19831,5ef8d77d1a6404002dfaab92,polishMiniLotto_3892,4.0,NORMAL,"6,18,24,34,40","['6', '18', '24', '34', '40']"
19832,5ef8d77d1a6404002dfaab92,polishMiniLotto_3892,5.0,NORMAL,"8,19,35,37,40","['8', '19', '35', '37', '40']"
19833,5ef8d77d1a6404002dfaab92,polishMiniLotto_3892,6.0,NORMAL,"4,12,22,34,39","['4', '12', '22', '34', '39']"
19834,5ef8d7813c2bf6002c7a9fd3,polishMiniLotto_3892,1.0,NORMAL,"13,15,20,23,37","['13', '15', '20', '23', '37']"
19835,5ef8d7813c2bf6002c7a9fd3,polishMiniLotto_3892,2.0,NORMAL,"7,10,24,29,38","['7', '10', '24', '29', '38']"
19836,5ef8d7813c2bf6002c7a9fd3,polishMiniLotto_3892,3.0,NORMAL,"3,18,21,25,29","['3', '18', '21', '25', '29']"
19837,5ef8d7813c2bf6002c7a9fd3,polishMiniLotto_3892,4.0,NORMAL,"19,21,26,31,35","['19', '21', '26', '31', '35']"
19838,5ef8d7813c2bf6002c7a9fd3,polishMiniLotto_3892,5.0,NORMAL,"4,11,18,35,42","['4', '11', '18', '35', '42']"
19839,5ef8d7813c2bf6002c7a9fd3,polishMiniLotto_3892,6.0,NORMAL,"9,16,22,26,36","['9', '16', '22', '26', '36']"
19840,5ef8d7813c2bf6002c7a9fd3,polishMiniLotto_3892,7.0,NORMAL,"2,12,19,29,41","['2', '12', '19', '29', '41']"
19841,5ef8d7813c2bf6002c7a9fd3,polishMiniLotto_3892,8.0,NORMAL,"23,33,36,39,41","['23', '33', '36', '39', '41']"
19842,5ef8d7813c2bf6002c7a9fd3,polishMiniLotto_3892,9.0,NORMAL,"6,9,13,18,26","['6', '9', '13', '18', '26']"
19843,5ef8d7813c2bf6002c7a9fd3,polishMiniLotto_3892,10.0,NORMAL,"5,8,9,31,39","['5', '8', '9', '31', '39']"
19844,5ef8d784c5d9eb002705ee52,polishMiniLotto_3892,1.0,NORMAL,"18,23,26,28,39","['18', '23', '26', '28', '39']"
19845,5ef8d784c5d9eb002705ee52,polishMiniLotto_3892,2.0,NORMAL,"3,4,14,21,23","['3', '4', '14', '21', '23']"
19846,5ef8d784c5d9eb002705ee52,polishMiniLotto_3892,3.0,NORMAL,"7,9,18,26,41","['7', '9', '18', '26', '41']"
19847,5ef8d784c5d9eb002705ee52,polishMiniLotto_3892,4.0,NORMAL,"12,17,25,26,28","['12', '17', '25', '26', '28']"
19848,5ef8d784c5d9eb002705ee52,polishMiniLotto_3892,5.0,NORMAL,"6,12,13,26,31","['6', '12', '13', '26', '31']"
19849,5ef8d784c5d9eb002705ee52,polishMiniLotto_3892,6.0,NORMAL,"4,8,15,23,28","['4', '8', '15', '23', '28']"
19850,5ef8d784c5d9eb002705ee52,polishMiniLotto_3892,7.0,NORMAL,"4,24,29,34,40","['4', '24', '29', '34', '40']"
19851,5ef8d784c5d9eb002705ee52,polishMiniLotto_3892,8.0,NORMAL,"20,22,40,41,42","['20', '22', '40', '41', '42']"
19852,5ef8d784c5d9eb002705ee52,polishMiniLotto_3892,9.0,NORMAL,"1,6,13,18,36","['1', '6', '13', '18', '36']"
19853,5ef8d784c5d9eb002705ee52,polishMiniLotto_3892,10.0,NORMAL,"1,8,22,25,42","['1', '8', '22', '25', '42']"
19854,5ef8d784c5d9eb002705ee52,polishMiniLotto_3892,11.0,NORMAL,"13,17,26,30,37","['13', '17', '26', '30', '37']"
19855,5ef8d784c5d9eb002705ee52,polishMiniLotto_3892,12.0,NORMAL,"10,23,32,35,37","['10', '23', '32', '35', '37']"
19856,5ef8d787163c150027370cef,polishMiniLotto_3892,1.0,NORMAL,"13,15,21,31,34","['13', '15', '21', '31', '34']"
19857,5ef8d78bbc5fd30028bfebe1,polishMiniLotto_3892,1.0,NORMAL,"9,20,21,34,36","['9', '20', '21', '34', '36']"
19858,5ef8d78bbc5fd30028bfebe1,polishMiniLotto_3892,2.0,NORMAL,"1,19,28,33,38","['1', '19', '28', '33', '38']"
19859,5ef8d79bb546c5002c367525,polishMiniLotto_3892,1.0,NORMAL,"4,8,15,32,40","['4', '8', '15', '32', '40']"
19860,5ef8d79bff8c96002c8a617a,polishMiniLotto_3892,1.0,NORMAL,"5,20,27,39,40","['5', '20', '27', '39', '40']"
19861,5ef8d7b4ff8c96002c8a61a3,polishMiniLotto_3892,1.0,NORMAL,"11,12,15,23,25","['11', '12', '15', '23', '25']"
19862,5ef8d7b4ff8c96002c8a61a3,polishMiniLotto_3892,2.0,NORMAL,"3,14,18,20,28","['3', '14', '18', '20', '28']"
19863,5ef8d7b4ff8c96002c8a61a3,polishMiniLotto_3892,3.0,NORMAL,"3,4,9,12,36","['3', '4', '9', '12', '36']"
19864,5ef8d7b5bc5fd30028bfebed,polishMiniLotto_3892,1.0,NORMAL,"6,9,15,19,22","['6', '9', '15', '19', '22']"
19865,5ef8d7b5bc5fd30028bfebed,polishMiniLotto_3892,2.0,NORMAL,"6,9,16,19,22","['6', '9', '16', '19', '22']"
19866,5ef8d7b5bc5fd30028bfebed,polishMiniLotto_3892,3.0,NORMAL,"6,9,17,19,22","['6', '9', '17', '19', '22']"
19867,5ef8d7b5bc5fd30028bfebed,polishMiniLotto_3892,4.0,NORMAL,"6,9,18,19,22","['6', '9', '18', '19', '22']"
19868,5ef8d7b5bc5fd30028bfebed,polishMiniLotto_3892,5.0,NORMAL,"6,9,19,20,22","['6', '9', '19', '20', '22']"
19869,5ef8d7b5bc5fd30028bfebed,polishMiniLotto_3892,6.0,NORMAL,"6,9,19,21,22","['6', '9', '19', '21', '22']"
19870,5ef8d7b5bc5fd30028bfebed,polishMiniLotto_3892,7.0,NORMAL,"6,9,19,22,23","['6', '9', '19', '22', '23']"
19871,5ef8d7b5bc5fd30028bfebed,polishMiniLotto_3892,8.0,NORMAL,"6,9,19,22,24","['6', '9', '19', '22', '24']"
19872,5ef8d7b5bc5fd30028bfebed,polishMiniLotto_3892,9.0,NORMAL,"6,9,19,22,25","['6', '9', '19', '22', '25']"
19873,5ef8d7b5bc5fd30028bfebed,polishMiniLotto_3892,10.0,NORMAL,"6,9,19,22,27","['6', '9', '19', '22', '27']"
19874,5ef8d7b5bc5fd30028bfebed,polishMiniLotto_3892,11.0,NORMAL,"6,9,19,22,26","['6', '9', '19', '22', '26']"
19875,5ef8d7b5bc5fd30028bfebed,polishMiniLotto_3892,12.0,NORMAL,"6,9,19,22,28","['6', '9', '19', '22', '28']"
19876,5ef8d7b9c5d9eb002705ee5f,polishMiniLotto_3892,1.0,NORMAL,"11,19,21,25,33","['11', '19', '21', '25', '33']"
19877,5ef8d7b9c5d9eb002705ee5f,polishMiniLotto_3892,2.0,NORMAL,"2,9,14,20,39","['2', '9', '14', '20', '39']"
19878,5ef8d7b9c5d9eb002705ee5f,polishMiniLotto_3892,3.0,NORMAL,"6,14,21,27,36","['6', '14', '21', '27', '36']"
19879,5ef8d7b9c5d9eb002705ee5f,polishMiniLotto_3892,4.0,NORMAL,"18,21,29,35,40","['18', '21', '29', '35', '40']"
19880,5ef8d7bab0deeb0027357521,polishMiniLotto_3892,1.0,NORMAL,"6,9,19,22,29","['6', '9', '19', '22', '29']"
19881,5ef8d7bab0deeb0027357521,polishMiniLotto_3892,2.0,NORMAL,"6,9,19,22,30","['6', '9', '19', '22', '30']"
19882,5ef8d7bab0deeb0027357521,polishMiniLotto_3892,3.0,NORMAL,"6,9,19,22,31","['6', '9', '19', '22', '31']"
19883,5ef8d7bab0deeb0027357521,polishMiniLotto_3892,4.0,NORMAL,"6,9,19,22,32","['6', '9', '19', '22', '32']"
19884,5ef8d7bab0deeb0027357521,polishMiniLotto_3892,5.0,NORMAL,"6,9,19,22,33","['6', '9', '19', '22', '33']"
19885,5ef8d7bab0deeb0027357521,polishMiniLotto_3892,6.0,NORMAL,"6,9,19,22,34","['6', '9', '19', '22', '34']"
19886,5ef8d7bab0deeb0027357521,polishMiniLotto_3892,7.0,NORMAL,"6,9,19,22,35","['6', '9', '19', '22', '35']"
19887,5ef8d7bab0deeb0027357521,polishMiniLotto_3892,8.0,NORMAL,"6,9,19,22,36","['6', '9', '19', '22', '36']"
19888,5ef8d7bab0deeb0027357521,polishMiniLotto_3892,9.0,NORMAL,"6,9,19,22,37","['6', '9', '19', '22', '37']"
19889,5ef8d7bab0deeb0027357521,polishMiniLotto_3892,10.0,NORMAL,"6,9,19,22,38","['6', '9', '19', '22', '38']"
19890,5ef8d7bab0deeb0027357521,polishMiniLotto_3892,11.0,NORMAL,"6,9,19,22,39","['6', '9', '19', '22', '39']"
19891,5ef8d7bab0deeb0027357521,polishMiniLotto_3892,12.0,NORMAL,"6,9,19,22,40","['6', '9', '19', '22', '40']"
19892,5ef8d7bdc5d9eb002705ee63,polishMiniLotto_3892,1.0,NORMAL,"1,6,9,19,22","['1', '6', '9', '19', '22']"
19893,5ef8d7bdc5d9eb002705ee63,polishMiniLotto_3892,2.0,NORMAL,"2,6,9,19,22","['2', '6', '9', '19', '22']"
19894,5ef8d7bdc5d9eb002705ee63,polishMiniLotto_3892,3.0,NORMAL,"3,6,9,19,22","['3', '6', '9', '19', '22']"
19895,5ef8d7bdc5d9eb002705ee63,polishMiniLotto_3892,4.0,NORMAL,"4,6,9,19,22","['4', '6', '9', '19', '22']"
19896,5ef8d7bdc5d9eb002705ee63,polishMiniLotto_3892,5.0,NORMAL,"5,6,9,19,22","['5', '6', '9', '19', '22']"
19897,5ef8d7bdc5d9eb002705ee63,polishMiniLotto_3892,6.0,NORMAL,"6,7,9,19,22","['6', '7', '9', '19', '22']"
19898,5ef8d7bdc5d9eb002705ee63,polishMiniLotto_3892,7.0,NORMAL,"6,8,9,19,22","['6', '8', '9', '19', '22']"
19899,5ef8d7bdc5d9eb002705ee63,polishMiniLotto_3892,8.0,NORMAL,"6,9,10,19,22","['6', '9', '10', '19', '22']"
19900,5ef8d7bdc5d9eb002705ee63,polishMiniLotto_3892,9.0,NORMAL,"6,9,11,19,22","['6', '9', '11', '19', '22']"
19901,5ef8d7bdc5d9eb002705ee63,polishMiniLotto_3892,10.0,NORMAL,"6,9,12,19,22","['6', '9', '12', '19', '22']"
19902,5ef8d7bdc5d9eb002705ee63,polishMiniLotto_3892,11.0,NORMAL,"6,9,13,19,22","['6', '9', '13', '19', '22']"
19903,5ef8d7bdc5d9eb002705ee63,polishMiniLotto_3892,12.0,NORMAL,"6,9,14,19,22","['6', '9', '14', '19', '22']"
19904,5ef8d7bfeaf7fe002c787957,polishMiniLotto_3892,1.0,NORMAL,"8,19,23,36,41","['8', '19', '23', '36', '41']"
19905,5ef8d7c1163c150027370cf6,polishMiniLotto_3892,1.0,NORMAL,"6,9,19,22,41","['6', '9', '19', '22', '41']"
19906,5ef8d7c1163c150027370cf6,polishMiniLotto_3892,2.0,NORMAL,"6,9,19,22,42","['6', '9', '19', '22', '42']"
19907,5ef8d7ffbc5fd30028bfebf5,polishMiniLotto_3892,1.0,NORMAL,"8,14,16,29,31","['8', '14', '16', '29', '31']"
19908,5ef8d81d223ea4002c612c27,polishMiniLotto_3892,1.0,NORMAL,"15,20,26,37,41","['15', '20', '26', '37', '41']"
19909,5ef8d81d223ea4002c612c27,polishMiniLotto_3892,2.0,NORMAL,"9,15,20,29,30","['9', '15', '20', '29', '30']"
19910,5ef8d81d223ea4002c612c27,polishMiniLotto_3892,3.0,NORMAL,"13,19,33,41,42","['13', '19', '33', '41', '42']"
19911,5ef8d81d223ea4002c612c27,polishMiniLotto_3892,4.0,NORMAL,"6,25,28,36,39","['6', '25', '28', '36', '39']"
19912,5ef8d81d223ea4002c612c27,polishMiniLotto_3892,5.0,NORMAL,"6,12,25,31,39","['6', '12', '25', '31', '39']"
19913,5ef8d81d223ea4002c612c27,polishMiniLotto_3892,6.0,NORMAL,"5,6,17,31,38","['5', '6', '17', '31', '38']"
