,tickets_id,drawing_id,line_id,bet_type,numbers,numbers_list,matched_numbers,matched_numbers_count
38517,,,,,,,[],0.0
38518,,,,,,,[],0.0
38519,,,,,,,['19'],1.0
38520,,,,,,,['33'],1.0
38521,,,,,,,[],0.0
38522,,,,,,,[],0.0
38523,,,,,,,[],0.0
38524,,,,,,,['42'],1.0
38525,,,,,,,[],0.0
38526,,,,,,,[],0.0
38527,,,,,,,[],0.0
38528,,,,,,,"['19', '42']",2.0
38529,,,,,,,[],0.0
38530,,,,,,,[],0.0
38531,,,,,,,['21'],1.0
38532,,,,,,,['42'],1.0
38533,,,,,,,['19'],1.0
38534,,,,,,,"['11', '19']",2.0
38535,,,,,,,"['19', '42']",2.0
38536,,,,,,,['19'],1.0
38537,,,,,,,"['19', '33']",2.0
38538,,,,,,,['11'],1.0
38539,,,,,,,[],0.0
38540,,,,,,,[],0.0
38541,,,,,,,"['19', '21', '33']",3.0
38542,,,,,,,['33'],1.0
38543,,,,,,,['21'],1.0
38544,,,,,,,['11'],1.0
38545,,,,,,,[],0.0
38546,,,,,,,['33'],1.0
38547,,,,,,,[],0.0
38548,,,,,,,"['21', '33']",2.0
38549,,,,,,,['42'],1.0
38550,,,,,,,[],0.0
38551,,,,,,,['19'],1.0
38552,,,,,,,"['19', '42']",2.0
38553,,,,,,,[],0.0
38554,,,,,,,[],0.0
38555,,,,,,,[],0.0
38556,,,,,,,[],0.0
38557,,,,,,,['11'],1.0
38558,,,,,,,['11'],1.0
38559,,,,,,,['19'],1.0
38560,,,,,,,[],0.0
38561,,,,,,,['42'],1.0
38562,,,,,,,[],0.0
38563,,,,,,,[],0.0
38564,,,,,,,[],0.0
38565,,,,,,,['19'],1.0
38566,,,,,,,[],0.0
38567,,,,,,,[],0.0
38568,,,,,,,['33'],1.0
38569,,,,,,,"['19', '33']",2.0
38570,,,,,,,[],0.0
38571,,,,,,,[],0.0
38572,,,,,,,"['19', '42']",2.0
38573,,,,,,,"['19', '42']",2.0
38574,,,,,,,[],0.0
38575,,,,,,,[],0.0
38576,,,,,,,[],0.0
38577,,,,,,,"['11', '33']",2.0
38578,,,,,,,[],0.0
38579,,,,,,,[],0.0
38580,,,,,,,['42'],1.0
38581,,,,,,,['19'],1.0
38582,,,,,,,[],0.0
38583,,,,,,,['11'],1.0
38584,,,,,,,['33'],1.0
38585,,,,,,,['21'],1.0
38586,,,,,,,[],0.0
38587,,,,,,,[],0.0
38588,,,,,,,[],0.0
38589,,,,,,,['33'],1.0
38590,,,,,,,"['21', '33']",2.0
38591,,,,,,,[],0.0
38592,,,,,,,"['11', '33']",2.0
38593,,,,,,,['42'],1.0
38594,,,,,,,['21'],1.0
38595,,,,,,,[],0.0
38596,,,,,,,[],0.0
38597,,,,,,,[],0.0
38598,,,,,,,[],0.0
38599,,,,,,,['42'],1.0
38600,,,,,,,['21'],1.0
38601,,,,,,,[],0.0
38602,,,,,,,"['19', '33']",2.0
38603,,,,,,,"['11', '42']",2.0
38604,,,,,,,[],0.0
38605,,,,,,,['11'],1.0
38606,,,,,,,"['33', '42']",2.0
38607,,,,,,,"['19', '42']",2.0
38608,,,,,,,['19'],1.0
38609,,,,,,,['42'],1.0
38610,,,,,,,"['11', '19']",2.0
38611,,,,,,,"['11', '33']",2.0
38612,,,,,,,"['11', '42']",2.0
38613,,,,,,,"['11', '42']",2.0
38614,,,,,,,[],0.0
38615,,,,,,,[],0.0
38616,,,,,,,[],0.0
38617,,,,,,,"['11', '33']",2.0
38618,,,,,,,['21'],1.0
38619,,,,,,,[],0.0
38620,,,,,,,[],0.0
38621,,,,,,,[],0.0
38622,,,,,,,['33'],1.0
38623,,,,,,,[],0.0
38624,,,,,,,['33'],1.0
38625,,,,,,,[],0.0
38626,,,,,,,['42'],1.0
38627,,,,,,,['19'],1.0
38628,,,,,,,['11'],1.0
38629,,,,,,,['21'],1.0
38630,,,,,,,['11'],1.0
38631,,,,,,,[],0.0
38632,,,,,,,"['11', '42']",2.0
38633,,,,,,,"['19', '33']",2.0
38634,,,,,,,['33'],1.0
38635,,,,,,,['11'],1.0
38636,,,,,,,[],0.0
38637,,,,,,,[],0.0
38638,,,,,,,['21'],1.0
38639,,,,,,,[],0.0
38640,,,,,,,['11'],1.0
38641,,,,,,,['33'],1.0
38642,,,,,,,[],0.0
38643,,,,,,,['11'],1.0
38644,,,,,,,[],0.0
38645,,,,,,,['19'],1.0
38646,,,,,,,[],0.0
38647,,,,,,,[],0.0
38648,,,,,,,['42'],1.0
38649,,,,,,,[],0.0
38650,,,,,,,['19'],1.0
38651,,,,,,,[],0.0
38652,,,,,,,[],0.0
38653,,,,,,,"['11', '42']",2.0
38654,,,,,,,['21'],1.0
38655,,,,,,,['19'],1.0
38656,,,,,,,['19'],1.0
38657,,,,,,,['42'],1.0
38658,,,,,,,['19'],1.0
38659,,,,,,,"['19', '33']",2.0
38660,,,,,,,[],0.0
38661,,,,,,,[],0.0
38662,,,,,,,[],0.0
38663,,,,,,,[],0.0
38664,,,,,,,[],0.0
38665,,,,,,,['42'],1.0
38666,,,,,,,['42'],1.0
38667,,,,,,,['11'],1.0
38668,,,,,,,[],0.0
38669,,,,,,,"['11', '21']",2.0
38670,,,,,,,[],0.0
38671,,,,,,,[],0.0
38672,,,,,,,[],0.0
38673,,,,,,,['11'],1.0
38674,,,,,,,['11'],1.0
38675,,,,,,,[],0.0
38676,,,,,,,[],0.0
38677,,,,,,,['11'],1.0
38678,,,,,,,[],0.0
38679,,,,,,,['11'],1.0
38680,,,,,,,[],0.0
38681,,,,,,,['11'],1.0
38682,,,,,,,['42'],1.0
38683,,,,,,,"['19', '21']",2.0
38684,,,,,,,['33'],1.0
38685,,,,,,,['21'],1.0
38686,,,,,,,[],0.0
38687,,,,,,,[],0.0
38688,,,,,,,[],0.0
38689,,,,,,,['33'],1.0
38690,,,,,,,['11'],1.0
38691,,,,,,,['42'],1.0
38692,,,,,,,['21'],1.0
38693,,,,,,,['21'],1.0
38694,,,,,,,"['19', '33']",2.0
38695,,,,,,,['19'],1.0
38696,,,,,,,[],0.0
38697,,,,,,,[],0.0
38698,,,,,,,['42'],1.0
38699,,,,,,,['21'],1.0
38700,,,,,,,['42'],1.0
38701,,,,,,,['11'],1.0
38702,,,,,,,['11'],1.0
38703,,,,,,,[],0.0
38704,,,,,,,[],0.0
38705,,,,,,,[],0.0
38706,,,,,,,[],0.0
38707,,,,,,,[],0.0
38708,,,,,,,['42'],1.0
38709,,,,,,,['19'],1.0
38710,,,,,,,[],0.0
38711,,,,,,,[],0.0
38712,,,,,,,['19'],1.0
38713,,,,,,,[],0.0
38714,,,,,,,"['19', '33']",2.0
38715,,,,,,,[],0.0
38716,,,,,,,[],0.0
38717,,,,,,,[],0.0
38718,,,,,,,['21'],1.0
38719,,,,,,,[],0.0
38720,,,,,,,['19'],1.0
38721,,,,,,,"['11', '42']",2.0
38722,,,,,,,['11'],1.0
38723,,,,,,,['11'],1.0
38724,,,,,,,['19'],1.0
38725,,,,,,,['42'],1.0
38726,,,,,,,['33'],1.0
38727,,,,,,,['21'],1.0
38728,,,,,,,['11'],1.0
38729,,,,,,,[],0.0
38730,,,,,,,"['11', '33']",2.0
38731,,,,,,,['19'],1.0
38732,,,,,,,[],0.0
38733,,,,,,,['33'],1.0
38734,,,,,,,[],0.0
38735,,,,,,,[],0.0
38736,,,,,,,['11'],1.0
38737,,,,,,,[],0.0
38738,,,,,,,['11'],1.0
38739,,,,,,,[],0.0
38740,,,,,,,[],0.0
38741,,,,,,,[],0.0
38742,,,,,,,[],0.0
38743,,,,,,,[],0.0
38744,,,,,,,[],0.0
38745,,,,,,,[],0.0
38746,,,,,,,['11'],1.0
38747,,,,,,,['42'],1.0
38748,,,,,,,"['21', '33']",2.0
38749,,,,,,,[],0.0
38750,,,,,,,['21'],1.0
38751,,,,,,,[],0.0
38752,,,,,,,[],0.0
38753,,,,,,,[],0.0
38754,,,,,,,[],0.0
38755,,,,,,,[],0.0
38756,,,,,,,['11'],1.0
38757,,,,,,,[],0.0
38758,,,,,,,[],0.0
38759,,,,,,,[],0.0
38760,,,,,,,['11'],1.0
38761,,,,,,,['21'],1.0
38762,,,,,,,[],0.0
38763,,,,,,,['33'],1.0
38764,,,,,,,[],0.0
38765,,,,,,,"['21', '42']",2.0
38766,,,,,,,"['19', '42']",2.0
38767,,,,,,,['11'],1.0
38768,,,,,,,[],0.0
38769,,,,,,,['19'],1.0
38770,,,,,,,['11'],1.0
38771,,,,,,,[],0.0
38772,,,,,,,['42'],1.0
38773,,,,,,,['21'],1.0
38774,,,,,,,[],0.0
38775,,,,,,,[],0.0
38776,,,,,,,[],0.0
38777,,,,,,,['19'],1.0
38778,,,,,,,['42'],1.0
38779,,,,,,,[],0.0
38780,,,,,,,[],0.0
38781,,,,,,,[],0.0
38782,,,,,,,[],0.0
38783,,,,,,,[],0.0
38784,,,,,,,['19'],1.0
38785,,,,,,,[],0.0
38786,,,,,,,[],0.0
38787,,,,,,,[],0.0
38788,,,,,,,[],0.0
38789,,,,,,,[],0.0
38790,,,,,,,['42'],1.0
38791,,,,,,,['11'],1.0
38792,,,,,,,"['11', '21']",2.0
38793,,,,,,,[],0.0
38794,,,,,,,[],0.0
38795,,,,,,,[],0.0
38796,,,,,,,['11'],1.0
38797,,,,,,,[],0.0
38798,,,,,,,['33'],1.0
38799,,,,,,,"['11', '33']",2.0
38800,,,,,,,[],0.0
38801,,,,,,,['42'],1.0
38802,,,,,,,[],0.0
38803,,,,,,,[],0.0
38804,,,,,,,[],0.0
38805,,,,,,,['42'],1.0
38806,,,,,,,[],0.0
38807,,,,,,,[],0.0
38808,,,,,,,[],0.0
38809,,,,,,,['21'],1.0
38810,,,,,,,['11'],1.0
38811,,,,,,,[],0.0
38812,,,,,,,['42'],1.0
38813,,,,,,,[],0.0
38814,,,,,,,[],0.0
38815,,,,,,,[],0.0
38816,,,,,,,['11'],1.0
38817,,,,,,,['21'],1.0
38818,,,,,,,[],0.0
38819,,,,,,,[],0.0
38820,,,,,,,[],0.0
38821,,,,,,,[],0.0
38822,,,,,,,['19'],1.0
38823,,,,,,,[],0.0
38824,,,,,,,[],0.0
38825,,,,,,,"['11', '33']",2.0
38826,,,,,,,[],0.0
38827,,,,,,,['19'],1.0
38828,,,,,,,['11'],1.0
38829,,,,,,,"['11', '19']",2.0
38830,,,,,,,[],0.0
38831,,,,,,,['33'],1.0
38832,,,,,,,['11'],1.0
38833,,,,,,,['21'],1.0
38834,,,,,,,['21'],1.0
38835,,,,,,,[],0.0
38836,,,,,,,[],0.0
38837,,,,,,,[],0.0
38838,,,,,,,[],0.0
38839,,,,,,,[],0.0
38840,,,,,,,[],0.0
38841,,,,,,,['11'],1.0
38842,,,,,,,"['19', '21']",2.0
38843,,,,,,,"['19', '21']",2.0
38844,,,,,,,[],0.0
38845,,,,,,,[],0.0
38846,,,,,,,[],0.0
38847,,,,,,,[],0.0
38848,,,,,,,[],0.0
38849,,,,,,,[],0.0
38850,,,,,,,"['11', '21']",2.0
38851,,,,,,,[],0.0
38852,,,,,,,[],0.0
38853,,,,,,,['11'],1.0
38854,,,,,,,[],0.0
38855,,,,,,,"['21', '33']",2.0
38856,,,,,,,['11'],1.0
38857,,,,,,,[],0.0
38858,,,,,,,[],0.0
38859,,,,,,,[],0.0
38860,,,,,,,['33'],1.0
38861,,,,,,,['21'],1.0
38862,,,,,,,['11'],1.0
38863,,,,,,,[],0.0
38864,,,,,,,"['11', '21']",2.0
38865,,,,,,,[],0.0
38866,,,,,,,[],0.0
38867,,,,,,,['19'],1.0
38868,,,,,,,[],0.0
38869,,,,,,,['11'],1.0
38870,,,,,,,[],0.0
38871,,,,,,,['11'],1.0
38872,,,,,,,['19'],1.0
38873,,,,,,,[],0.0
38874,,,,,,,[],0.0
38875,,,,,,,[],0.0
38876,,,,,,,[],0.0
38877,,,,,,,['33'],1.0
38878,,,,,,,['42'],1.0
38879,,,,,,,[],0.0
38880,,,,,,,[],0.0
38881,,,,,,,['19'],1.0
38882,,,,,,,['19'],1.0
38883,,,,,,,[],0.0
38884,,,,,,,[],0.0
38885,,,,,,,"['19', '33']",2.0
38886,,,,,,,[],0.0
38887,,,,,,,[],0.0
38888,,,,,,,['33'],1.0
38889,,,,,,,[],0.0
38890,,,,,,,['19'],1.0
38891,,,,,,,[],0.0
38892,,,,,,,[],0.0
38893,,,,,,,['11'],1.0
38894,,,,,,,[],0.0
38895,,,,,,,['11'],1.0
38896,,,,,,,['33'],1.0
38897,,,,,,,[],0.0
38898,,,,,,,[],0.0
38899,,,,,,,[],0.0
38900,,,,,,,"['11', '19']",2.0
38901,,,,,,,[],0.0
38902,,,,,,,[],0.0
38903,,,,,,,[],0.0
38904,,,,,,,[],0.0
38905,,,,,,,[],0.0
38906,,,,,,,"['19', '21']",2.0
38907,,,,,,,['19'],1.0
38908,,,,,,,[],0.0
38909,,,,,,,[],0.0
38910,,,,,,,[],0.0
38911,,,,,,,[],0.0
38912,,,,,,,"['19', '21']",2.0
38913,,,,,,,[],0.0
38914,,,,,,,['19'],1.0
38915,,,,,,,['11'],1.0
38916,,,,,,,[],0.0
38917,,,,,,,[],0.0
38918,,,,,,,[],0.0
38919,,,,,,,"['19', '42']",2.0
38920,,,,,,,['11'],1.0
38921,,,,,,,[],0.0
38922,,,,,,,[],0.0
38923,,,,,,,[],0.0
38924,,,,,,,[],0.0
38925,,,,,,,['33'],1.0
38926,,,,,,,['11'],1.0
38927,,,,,,,[],0.0
38928,,,,,,,['11'],1.0
38929,,,,,,,[],0.0
38930,,,,,,,['19'],1.0
38931,,,,,,,[],0.0
38932,,,,,,,[],0.0
38933,,,,,,,[],0.0
38934,,,,,,,['33'],1.0
38935,,,,,,,[],0.0
38936,,,,,,,"['21', '33']",2.0
38937,,,,,,,[],0.0
38938,,,,,,,"['19', '21']",2.0
38939,,,,,,,[],0.0
38940,,,,,,,[],0.0
38941,,,,,,,['19'],1.0
38942,,,,,,,[],0.0
38943,,,,,,,[],0.0
38944,,,,,,,[],0.0
38945,,,,,,,"['11', '19', '33']",3.0
38946,,,,,,,['42'],1.0
38947,,,,,,,[],0.0
38948,,,,,,,[],0.0
38949,,,,,,,[],0.0
38950,,,,,,,"['11', '42']",2.0
38951,,,,,,,['19'],1.0
38952,,,,,,,['33'],1.0
38953,,,,,,,[],0.0
38954,,,,,,,['11'],1.0
38955,,,,,,,['11'],1.0
38956,,,,,,,['11'],1.0
38957,,,,,,,['33'],1.0
38958,,,,,,,[],0.0
38959,,,,,,,[],0.0
38960,,,,,,,['42'],1.0
38961,,,,,,,['42'],1.0
38962,,,,,,,"['19', '42']",2.0
38963,,,,,,,['33'],1.0
38964,,,,,,,['33'],1.0
38965,,,,,,,['19'],1.0
38966,,,,,,,['19'],1.0
38967,,,,,,,"['33', '42']",2.0
38968,,,,,,,"['33', '42']",2.0
38969,,,,,,,['42'],1.0
38970,,,,,,,"['11', '21']",2.0
38971,,,,,,,[],0.0
38972,,,,,,,[],0.0
38973,,,,,,,[],0.0
38974,,,,,,,['21'],1.0
38975,,,,,,,[],0.0
38976,,,,,,,['33'],1.0
38977,,,,,,,['21'],1.0
38978,,,,,,,[],0.0
38979,,,,,,,[],0.0
38980,,,,,,,['19'],1.0
38981,,,,,,,[],0.0
38982,,,,,,,['11'],1.0
38983,,,,,,,['21'],1.0
38984,,,,,,,"['19', '21']",2.0
38985,,,,,,,['19'],1.0
38986,,,,,,,[],0.0
38987,,,,,,,['42'],1.0
38988,,,,,,,"['33', '42']",2.0
38989,,,,,,,['19'],1.0
38990,,,,,,,[],0.0
38991,,,,,,,[],0.0
38992,,,,,,,[],0.0
38993,,,,,,,['42'],1.0
38994,,,,,,,['19'],1.0
38995,,,,,,,[],0.0
38996,,,,,,,[],0.0
38997,,,,,,,['19'],1.0
38998,,,,,,,[],0.0
38999,,,,,,,[],0.0
39000,,,,,,,['11'],1.0
39001,,,,,,,[],0.0
39002,,,,,,,['33'],1.0
39003,,,,,,,"['19', '42']",2.0
39004,,,,,,,['19'],1.0
39005,,,,,,,['11'],1.0
39006,,,,,,,[],0.0
39007,,,,,,,['33'],1.0
39008,,,,,,,['33'],1.0
39009,,,,,,,[],0.0
39010,,,,,,,['11'],1.0
39011,,,,,,,[],0.0
39012,,,,,,,['33'],1.0
39013,,,,,,,[],0.0
39014,,,,,,,['19'],1.0
39015,,,,,,,[],0.0
39016,,,,,,,['11'],1.0
39017,,,,,,,[],0.0
39018,,,,,,,[],0.0
39019,,,,,,,[],0.0
39020,,,,,,,[],0.0
39021,,,,,,,[],0.0
39022,,,,,,,['11'],1.0
39023,,,,,,,['42'],1.0
39024,,,,,,,"['11', '42']",2.0
39025,,,,,,,[],0.0
39026,,,,,,,[],0.0
39027,,,,,,,['33'],1.0
39028,,,,,,,[],0.0
39029,,,,,,,[],0.0
39030,,,,,,,['11'],1.0
39031,,,,,,,[],0.0
39032,,,,,,,['42'],1.0
39033,,,,,,,['19'],1.0
39034,,,,,,,[],0.0
39035,,,,,,,"['19', '21']",2.0
39036,,,,,,,['42'],1.0
39037,,,,,,,[],0.0
39038,,,,,,,[],0.0
39039,,,,,,,[],0.0
39040,,,,,,,['42'],1.0
39041,,,,,,,[],0.0
39042,,,,,,,['42'],1.0
39043,,,,,,,[],0.0
39044,,,,,,,"['11', '21']",2.0
39045,,,,,,,['19'],1.0
39046,,,,,,,['42'],1.0
39047,,,,,,,[],0.0
39048,,,,,,,"['11', '21', '33']",3.0
39049,,,,,,,[],0.0
39050,,,,,,,[],0.0
39051,,,,,,,['19'],1.0
39052,,,,,,,['21'],1.0
39053,,,,,,,['19'],1.0
39054,,,,,,,[],0.0
39055,,,,,,,[],0.0
39056,,,,,,,['19'],1.0
39057,,,,,,,[],0.0
39058,,,,,,,['11'],1.0
39059,,,,,,,[],0.0
39060,,,,,,,[],0.0
39061,,,,,,,['19'],1.0
39062,,,,,,,['19'],1.0
39063,,,,,,,[],0.0
39064,,,,,,,[],0.0
39065,,,,,,,[],0.0
39066,,,,,,,[],0.0
39067,,,,,,,"['19', '21']",2.0
39068,,,,,,,['21'],1.0
39069,,,,,,,[],0.0
39070,,,,,,,[],0.0
39071,,,,,,,['11'],1.0
39072,,,,,,,['33'],1.0
39073,,,,,,,[],0.0
39074,,,,,,,[],0.0
39075,,,,,,,[],0.0
39076,,,,,,,['19'],1.0
39077,,,,,,,['11'],1.0
39078,,,,,,,['42'],1.0
39079,,,,,,,['21'],1.0
39080,,,,,,,['19'],1.0
39081,,,,,,,[],0.0
39082,,,,,,,[],0.0
39083,,,,,,,[],0.0
39084,,,,,,,['21'],1.0
39085,,,,,,,['42'],1.0
39086,,,,,,,['42'],1.0
39087,,,,,,,['42'],1.0
39088,,,,,,,['42'],1.0
39089,,,,,,,[],0.0
39090,,,,,,,[],0.0
39091,,,,,,,['21'],1.0
39092,,,,,,,['19'],1.0
39093,,,,,,,['42'],1.0
39094,,,,,,,['42'],1.0
39095,,,,,,,['33'],1.0
39096,,,,,,,"['21', '33']",2.0
39097,,,,,,,[],0.0
39098,,,,,,,[],0.0
39099,,,,,,,"['21', '42']",2.0
39100,,,,,,,[],0.0
39101,,,,,,,['11'],1.0
39102,,,,,,,[],0.0
39103,,,,,,,['11'],1.0
39104,,,,,,,[],0.0
39105,,,,,,,[],0.0
39106,,,,,,,"['19', '33', '42']",3.0
39107,,,,,,,['19'],1.0
39108,,,,,,,"['21', '42']",2.0
39109,,,,,,,['21'],1.0
39110,,,,,,,[],0.0
39111,,,,,,,['19'],1.0
39112,,,,,,,[],0.0
39113,,,,,,,['19'],1.0
39114,,,,,,,[],0.0
39115,,,,,,,[],0.0
39116,,,,,,,['21'],1.0
39117,,,,,,,['33'],1.0
39118,,,,,,,[],0.0
39119,,,,,,,['19'],1.0
39120,,,,,,,[],0.0
39121,,,,,,,[],0.0
39122,,,,,,,['11'],1.0
39123,,,,,,,[],0.0
39124,,,,,,,['11'],1.0
39125,,,,,,,[],0.0
39126,,,,,,,['42'],1.0
39127,,,,,,,[],0.0
39128,,,,,,,['42'],1.0
39129,,,,,,,['11'],1.0
39130,,,,,,,[],0.0
39131,,,,,,,['42'],1.0
39132,,,,,,,['42'],1.0
39133,,,,,,,[],0.0
39134,,,,,,,['33'],1.0
39135,,,,,,,[],0.0
39136,,,,,,,[],0.0
39137,,,,,,,['19'],1.0
39138,,,,,,,[],0.0
39139,,,,,,,"['11', '42']",2.0
39140,,,,,,,['19'],1.0
39141,,,,,,,[],0.0
39142,,,,,,,['21'],1.0
39143,,,,,,,[],0.0
39144,,,,,,,[],0.0
39145,,,,,,,[],0.0
39146,,,,,,,[],0.0
39147,,,,,,,['11'],1.0
39148,,,,,,,"['21', '33']",2.0
39149,,,,,,,[],0.0
39150,,,,,,,[],0.0
39151,,,,,,,[],0.0
39152,,,,,,,[],0.0
39153,,,,,,,[],0.0
39154,,,,,,,['21'],1.0
39155,,,,,,,['33'],1.0
39156,,,,,,,['19'],1.0
39157,,,,,,,[],0.0
39158,,,,,,,['21'],1.0
39159,,,,,,,[],0.0
39160,,,,,,,[],0.0
39161,,,,,,,['11'],1.0
39162,,,,,,,['33'],1.0
39163,,,,,,,[],0.0
39164,,,,,,,[],0.0
39165,,,,,,,[],0.0
39166,,,,,,,[],0.0
39167,,,,,,,[],0.0
39168,,,,,,,[],0.0
39169,,,,,,,[],0.0
39170,,,,,,,[],0.0
39171,,,,,,,['42'],1.0
39172,,,,,,,[],0.0
39173,,,,,,,['42'],1.0
39174,,,,,,,['33'],1.0
39175,,,,,,,"['19', '21']",2.0
39176,,,,,,,[],0.0
39177,,,,,,,[],0.0
39178,,,,,,,[],0.0
39179,,,,,,,['33'],1.0
39180,,,,,,,[],0.0
39181,,,,,,,"['19', '21']",2.0
39182,,,,,,,['19'],1.0
39183,,,,,,,['19'],1.0
39184,,,,,,,['21'],1.0
39185,,,,,,,['21'],1.0
39186,,,,,,,[],0.0
39187,,,,,,,"['19', '21']",2.0
39188,,,,,,,"['19', '21']",2.0
39189,,,,,,,['19'],1.0
39190,,,,,,,['21'],1.0
39191,,,,,,,"['19', '21']",2.0
39192,,,,,,,"['19', '21']",2.0
39193,,,,,,,['11'],1.0
39194,,,,,,,['21'],1.0
39195,,,,,,,['11'],1.0
39196,,,,,,,['33'],1.0
39197,,,,,,,[],0.0
39198,,,,,,,"['11', '33']",2.0
39199,,,,,,,[],0.0
39200,,,,,,,[],0.0
39201,,,,,,,[],0.0
39202,,,,,,,[],0.0
39203,,,,,,,[],0.0
39204,,,,,,,['11'],1.0
39205,,,,,,,['21'],1.0
39206,,,,,,,[],0.0
39207,,,,,,,[],0.0
39208,,,,,,,[],0.0
39209,,,,,,,['33'],1.0
39210,,,,,,,['33'],1.0
39211,,,,,,,['19'],1.0
39212,,,,,,,['42'],1.0
39213,,,,,,,['11'],1.0
39214,,,,,,,['19'],1.0
39215,,,,,,,[],0.0
39216,,,,,,,['21'],1.0
39217,,,,,,,['42'],1.0
39218,,,,,,,[],0.0
39219,,,,,,,[],0.0
39220,,,,,,,[],0.0
39221,,,,,,,['11'],1.0
39222,,,,,,,['19'],1.0
39223,,,,,,,['42'],1.0
39224,,,,,,,['33'],1.0
39225,,,,,,,"['11', '33']",2.0
39226,,,,,,,[],0.0
39227,,,,,,,['33'],1.0
39228,,,,,,,[],0.0
39229,,,,,,,['19'],1.0
39230,,,,,,,[],0.0
39231,,,,,,,['11'],1.0
39232,,,,,,,['42'],1.0
39233,,,,,,,[],0.0
39234,,,,,,,[],0.0
39235,,,,,,,['33'],1.0
39236,,,,,,,['33'],1.0
39237,,,,,,,['11'],1.0
39238,,,,,,,[],0.0
39239,,,,,,,['21'],1.0
39240,,,,,,,[],0.0
39241,,,,,,,[],0.0
39242,,,,,,,[],0.0
39243,,,,,,,['42'],1.0
39244,,,,,,,['11'],1.0
39245,,,,,,,[],0.0
39246,,,,,,,[],0.0
39247,,,,,,,['11'],1.0
39248,,,,,,,['11'],1.0
39249,,,,,,,['11'],1.0
39250,,,,,,,['19'],1.0
39251,,,,,,,['21'],1.0
39252,,,,,,,"['19', '21']",2.0
39253,,,,,,,"['19', '21']",2.0
39254,,,,,,,"['19', '21']",2.0
39255,,,,,,,['19'],1.0
39256,,,,,,,['21'],1.0
39257,,,,,,,"['19', '21']",2.0
39258,,,,,,,"['19', '21']",2.0
39259,,,,,,,['21'],1.0
39260,,,,,,,[],0.0
39261,,,,,,,[],0.0
39262,,,,,,,[],0.0
39263,,,,,,,['42'],1.0
39264,,,,,,,[],0.0
39265,,,,,,,[],0.0
39266,,,,,,,[],0.0
39267,,,,,,,[],0.0
39268,,,,,,,['11'],1.0
39269,,,,,,,[],0.0
39270,,,,,,,[],0.0
39271,,,,,,,[],0.0
39272,,,,,,,['21'],1.0
39273,,,,,,,['21'],1.0
39274,,,,,,,['42'],1.0
39275,,,,,,,['11'],1.0
39276,,,,,,,[],0.0
39277,,,,,,,[],0.0
39278,,,,,,,['11'],1.0
39279,,,,,,,['19'],1.0
39280,,,,,,,[],0.0
39281,,,,,,,['11'],1.0
39282,,,,,,,['19'],1.0
39283,,,,,,,[],0.0
39284,,,,,,,['19'],1.0
39285,,,,,,,['42'],1.0
39286,,,,,,,['11'],1.0
39287,,,,,,,[],0.0
39288,,,,,,,[],0.0
39289,,,,,,,['42'],1.0
39290,,,,,,,[],0.0
39291,,,,,,,[],0.0
39292,,,,,,,[],0.0
39293,,,,,,,[],0.0
39294,,,,,,,[],0.0
39295,,,,,,,[],0.0
39296,,,,,,,['42'],1.0
39297,,,,,,,[],0.0
39298,,,,,,,['33'],1.0
39299,,,,,,,['33'],1.0
39300,,,,,,,['42'],1.0
39301,,,,,,,[],0.0
39302,,,,,,,[],0.0
39303,,,,,,,[],0.0
39304,,,,,,,['21'],1.0
39305,,,,,,,['19'],1.0
39306,,,,,,,['11'],1.0
39307,,,,,,,[],0.0
39308,,,,,,,[],0.0
39309,,,,,,,['11'],1.0
39310,,,,,,,['19'],1.0
39311,,,,,,,"['19', '42']",2.0
39312,,,,,,,[],0.0
39313,,,,,,,['19'],1.0
39314,,,,,,,['42'],1.0
39315,,,,,,,[],0.0
39316,,,,,,,[],0.0
39317,,,,,,,['19'],1.0
39318,,,,,,,['11'],1.0
39319,,,,,,,['11'],1.0
39320,,,,,,,['11'],1.0
39321,,,,,,,[],0.0
39322,,,,,,,['42'],1.0
39323,,,,,,,[],0.0
39324,,,,,,,[],0.0
39325,,,,,,,[],0.0
39326,,,,,,,[],0.0
39327,,,,,,,['21'],1.0
39328,,,,,,,[],0.0
39329,,,,,,,[],0.0
39330,,,,,,,['11'],1.0
39331,,,,,,,[],0.0
39332,,,,,,,['19'],1.0
39333,,,,,,,[],0.0
39334,,,,,,,['19'],1.0
39335,,,,,,,[],0.0
39336,,,,,,,[],0.0
39337,,,,,,,[],0.0
39338,,,,,,,['33'],1.0
39339,,,,,,,['21'],1.0
39340,,,,,,,[],0.0
39341,,,,,,,[],0.0
39342,,,,,,,['19'],1.0
39343,,,,,,,['42'],1.0
39344,,,,,,,"['11', '33']",2.0
39345,,,,,,,[],0.0
39346,,,,,,,[],0.0
39347,,,,,,,[],0.0
39348,,,,,,,"['11', '42']",2.0
39349,,,,,,,[],0.0
39350,,,,,,,['33'],1.0
39351,,,,,,,['21'],1.0
39352,,,,,,,['11'],1.0
39353,,,,,,,"['11', '19']",2.0
39354,,,,,,,[],0.0
39355,,,,,,,[],0.0
39356,,,,,,,"['19', '33']",2.0
39357,,,,,,,[],0.0
39358,,,,,,,[],0.0
39359,,,,,,,['42'],1.0
39360,,,,,,,"['11', '42']",2.0
39361,,,,,,,['42'],1.0
39362,,,,,,,"['11', '33']",2.0
39363,,,,,,,['19'],1.0
